3.079149,1.919495,-0.138949,-0.002142,0.000140,0.000000,0.000000,0.000000
3.075572,1.908910,-0.146649,-0.000363,-0.000109,0.000000,0.000000,0.000000
3.072909,1.898323,-0.155632,0.001542,-0.000390,0.000000,0.000000,0.000000
3.071545,1.887572,-0.165899,0.003317,-0.000668,0.000000,0.000000,0.000000
3.071336,1.876226,-0.180015,0.005468,-0.001029,0.000000,0.000000,0.000000
3.071280,1.863740,-0.192849,0.007489,-0.001396,0.000000,0.000000,0.000000
3.071314,1.851064,-0.206965,0.009882,-0.001864,0.000000,0.000000,0.000000
3.071214,1.837034,-0.221082,0.012268,-0.002365,0.000000,0.000000,0.000000
3.072831,1.822650,-0.235198,0.015649,-0.003124,0.000000,0.000000,0.000000
3.080809,1.804594,-0.248032,0.019393,-0.004022,0.000000,0.000000,0.000000
3.090825,1.788518,-0.264715,0.022752,-0.004872,0.000000,0.000000,0.000000
3.099574,1.772740,-0.285248,0.026220,-0.005812,0.000000,0.000000,0.000000
3.107732,1.757283,-0.308348,0.029914,-0.006896,0.000000,0.000000,0.000000
3.114965,1.740617,-0.330165,0.033460,-0.008025,0.000000,0.000000,0.000000
3.121523,1.721619,-0.349415,0.036981,-0.009232,0.000000,0.000000,0.000000
3.127092,1.700765,-0.367381,0.040598,-0.010550,0.000000,0.000000,0.000000
3.132441,1.680932,-0.386631,0.044311,-0.011979,0.000000,0.000000,0.000000
3.137147,1.659874,-0.404598,0.047639,-0.013334,0.000000,0.000000,0.000000
3.142015,1.640043,-0.423848,0.051768,-0.015102,0.000000,0.000000,0.000000
3.150464,1.615369,-0.437964,0.056564,-0.017266,0.000000,0.000000,0.000000
3.163983,1.596240,-0.462638,0.060400,-0.019062,0.000000,0.000000,0.000000
3.177133,1.577893,-0.481888,0.063730,-0.020723,0.000000,0.000000,0.000000
3.189761,1.560458,-0.501138,0.066573,-0.022210,0.000000,0.000000,0.000000
3.196046,1.549027,-0.525521,0.069612,-0.023874,0.000000,0.000000,0.000000
3.196562,1.531578,-0.536952,0.072276,-0.025420,0.000000,0.000000,0.000000
3.195942,1.512144,-0.553635,0.074813,-0.026929,0.000000,0.000000,0.000000
3.195294,1.494103,-0.569035,0.076778,-0.028144,0.000000,0.000000,0.000000
3.194656,1.475789,-0.587002,0.078507,-0.029250,0.000000,0.000000,0.000000
3.193053,1.459237,-0.599835,0.079790,-0.030103,0.000000,0.000000,0.000000
3.188743,1.446648,-0.611385,0.080743,-0.030755,0.000000,0.000000,0.000000
3.182013,1.439297,-0.621652,0.081584,-0.031345,0.000000,0.000000,0.000000
3.174886,1.432091,-0.633202,0.082522,-0.032017,0.000000,0.000000,0.000000
3.167857,1.426118,-0.642185,0.083247,-0.032549,0.000000,0.000000,0.000000
3.161080,1.420223,-0.651169,0.084172,-0.033241,0.000000,0.000000,0.000000
3.154539,1.415594,-0.657585,0.085090,-0.033941,0.000000,0.000000,0.000000
3.148801,1.410399,-0.664002,0.086004,-0.034647,0.000000,0.000000,0.000000
3.144581,1.404176,-0.667852,0.086712,-0.035200,0.000000,0.000000,0.000000
3.141407,1.399786,-0.669136,0.087417,-0.035757,0.000000,0.000000,0.000000
3.137710,1.395956,-0.670419,0.087317,-0.035677,0.000000,0.000000,0.000000
3.131006,1.394749,-0.671702,0.086613,-0.035119,0.000000,0.000000,0.000000
3.120966,1.400531,-0.676836,0.086814,-0.035279,0.000000,0.000000,0.000000
3.110510,1.402298,-0.671054,0.087214,-0.035600,0.000000,0.000000,0.000000
3.100419,1.407148,-0.673620,0.087817,-0.036079,0.000000,0.000000,0.000000
3.093067,1.403579,-0.668487,0.088619,-0.036719,0.000000,0.000000,0.000000
3.089685,1.400791,-0.672056,0.089526,-0.037435,0.000000,0.000000,0.000000
3.089596,1.405218,-0.666923,0.090731,-0.038394,0.000000,0.000000,0.000000
